,Unnamed: 0,Time,month,day,hour,RCHW_Temp_V,RCHW_Temp_VS,SCHW_Temp_V,SCHW_Temp_VS,MAT_V,MAT_VS,SAT_V,SAT_VS,RAT_V,RAT_VS,Valve_CMD_V,Valve_CMD_VS,Temp_SP_V,Temp_SP_VS,VFD_Speed_CMD_V,VFD_Speed_CMD_VS
11759,11759,2021-11-12 14:50:00,11,12,9,24,24.33890151977539,25,25.396289825439453,25,25.789262771606445,27,27.91432762145996,25,25.72496795654297,100,100.0,24,24.0,140,140.0
11760,11760,2021-11-12 14:55:00,11,12,9,24,24.35279083251953,25,25.407468795776367,25,25.77945899963379,27,27.911481857299805,25,25.715166091918945,100,100.0,24,24.0,140,140.0
11761,11761,2021-11-12 15:00:00,11,12,10,24,24.368072509765625,25,25.41166114807129,25,25.81167221069336,27,27.924285888671875,25,25.745967864990234,100,100.0,24,24.0,140,140.0
11762,11762,2021-11-12 15:05:00,11,12,10,24,24.380577087402344,25,25.41864585876465,25,25.88032531738281,28,28.01109313964844,25,25.821592330932617,100,100.0,24,24.0,140,140.0
11763,11763,2021-11-12 15:10:00,11,12,10,24,24.393081665039062,25,25.471752166748047,25,25.88452911376953,28,28.03244972229004,25,25.81458854675293,100,100.0,24,24.0,140,140.0
11764,11764,2021-11-12 15:15:00,11,12,10,24,24.40558624267578,25,25.513690948486328,25,25.8873291015625,28,28.00397491455078,25,25.825794219970703,100,100.0,24,24.0,140,140.0
11765,11765,2021-11-12 15:20:00,11,12,10,24,24.4180908203125,25,25.509496688842773,25,25.90555000305176,28,28.01251602172852,25,25.841203689575195,100,100.0,24,24.0,140,140.0
11766,11766,2021-11-12 15:25:00,11,12,10,24,24.43059730529785,25,25.51089668273925,25,25.899946212768555,28,28.00682258605957,25,25.83420181274414,100,100.0,24,24.0,140,140.0
11767,11767,2021-11-12 15:30:00,11,12,10,24,24.440324783325195,25,25.51508903503418,25,25.912559509277344,28,28.026752471923828,25,25.84961128234864,100,100.0,24,24.0,140,140.0
11768,11768,2021-11-12 15:35:00,11,12,10,24,24.45005226135254,25,25.52347946166992,25,25.927976608276367,28,28.035297393798828,25,25.86502265930176,100,100.0,24,24.0,140,140.0
11769,11769,2021-11-12 15:40:00,11,12,10,24,24.45700454711914,25,25.52487564086914,25,25.927976608276367,27,27.98262405395508,25,25.86362075805664,100,100.0,24,24.0,140,140.0
11770,11770,2021-11-12 15:45:00,11,12,10,24,24.466732025146484,25,25.503904342651367,25,25.913959503173828,27,27.944202423095703,25,25.85521507263184,100,100.0,24,24.0,140,140.0
11771,11771,2021-11-12 15:50:00,11,12,10,24,24.47785186767578,25,25.478742599487305,25,25.940593719482425,27,27.988317489624023,25,25.881839752197266,100,100.0,24,24.0,140,140.0
11772,11772,2021-11-12 15:55:00,11,12,10,24,24.48758316040039,25,25.48712921142578,25,25.93218421936035,27,27.96270179748535,25,25.8706283569336,100,100.0,24,24.0,140,140.0
11773,11773,2021-11-12 16:00:00,11,12,11,24,24.49592399597168,25,25.48712921142578,25,25.94339942932129,27,27.96981430053711,25,25.886043548583984,100,100.0,24,24.0,140,140.0
11774,11774,2021-11-12 16:05:00,11,12,11,24,24.502872467041016,25,25.48433494567871,25,25.939191818237305,27,27.94135856628418,25,25.881839752197266,100,100.0,24,24.0,140,140.0
11775,11775,2021-11-12 16:10:00,11,12,11,24,24.513994216918945,25,25.4731502532959,25,25.94199562072754,27,27.96127891540528,25,25.886043548583984,100,100.0,24,24.0,140,140.0
11776,11776,2021-11-12 16:15:00,11,12,11,24,24.520946502685547,25,25.477344512939453,25,25.93218421936035,27,27.907215118408203,25,25.87623405456543,100,100.0,24,24.0,140,140.0
11777,11777,2021-11-12 16:20:00,11,12,11,24,24.526508331298828,25,25.4451961517334,25,25.927976608276367,27,27.80484962463379,25,25.88323974609375,100,100.0,24,24.0,140,140.0
11778,11778,2021-11-12 16:25:00,11,12,11,24,24.53485107421875,25,25.380922317504883,25,25.906951904296875,27,27.699726104736328,25,25.86922836303711,100,100.0,24,24.0,140,140.0
11779,11779,2021-11-12 16:30:00,11,12,11,24,24.54180335998535,25,25.30550193786621,25,25.88312530517578,27,27.59469413757324,25,25.852413177490234,100,100.0,24,24.0,140,140.0
11780,11780,2021-11-12 16:35:00,11,12,11,24,24.54875564575196,25,25.239885330200195,25,25.885929107666016,27,27.6202335357666,25,25.85661506652832,100,100.0,24,24.0,140,140.0
11781,11781,2021-11-12 16:40:00,11,12,11,24,24.5543155670166,25,25.21476173400879,25,25.902746200561523,27,27.7039852142334,25,25.867826461791992,100,100.0,24,24.0,140,140.0
11782,11782,2021-11-12 16:45:00,11,12,11,24,24.558488845825195,25,25.2329044342041,25,25.91536331176757,27,27.78779602050781,25,25.874832153320312,100,100.0,24,24.0,140,140.0
11783,11783,2021-11-12 16:50:00,11,12,11,24,24.56266021728516,25,25.28874588012696,25,25.912559509277344,27,27.67275047302246,25,25.88323974609375,100,100.0,24,24.0,140,140.0
11784,11784,2021-11-12 16:55:00,11,12,11,24,24.56683158874512,25,25.27199363708496,25,25.90975379943848,27,27.601787567138672,25,25.886043548583984,100,100.0,24,24.0,140,140.0
11785,11785,2021-11-12 17:00:00,11,12,12,24,24.56822204589844,25,25.23569869995117,25,25.92096900939941,27,27.678430557250977,25,25.890247344970703,100,100.0,24,24.0,140,140.0
11786,11786,2021-11-12 17:05:00,11,12,12,24,24.57239532470703,25,25.24267768859864,25,25.89714241027832,27,27.512432098388672,25,25.874832153320312,100,100.0,24,24.0,140,140.0
11787,11787,2021-11-12 17:10:00,11,12,12,24,24.57239532470703,25,25.23430252075196,25,25.91816520690918,27,27.328248977661133,25,25.91126823425293,0,0.0,24,24.0,140,140.0
11788,11788,2021-11-12 17:15:00,11,12,12,24,24.56961441040039,25,25.23430252075196,25,25.93358421325684,27,27.326833724975582,25,25.95612907409668,0,0.0,24,24.0,140,140.0
11789,11789,2021-11-12 17:20:00,11,12,12,24,24.56961441040039,25,25.23151016235352,25,25.99527931213379,27,27.307016372680664,25,25.9659423828125,0,0.0,24,24.0,140,140.0
11790,11790,2021-11-12 17:25:00,11,12,12,24,24.5654411315918,25,25.22732162475586,26,26.08646011352539,27,27.27729225158692,25,25.978561401367188,0,0.0,24,24.0,140,140.0
11791,11791,2021-11-12 17:30:00,11,12,12,24,24.56266021728516,25,25.224533081054688,26,26.20157241821289,27,27.232011795043945,25,25.97295379638672,0,0.0,24,24.0,140,140.0
11792,11792,2021-11-12 17:35:00,11,12,12,24,24.558488845825195,25,25.21894836425781,26,26.31255531311035,27,27.189577102661133,25,25.9659423828125,0,0.0,24,24.0,140,140.0
11793,11793,2021-11-12 17:40:00,11,12,12,24,24.55292701721192,25,25.216157913208008,26,26.40534019470215,27,27.189577102661133,25,25.923885345458984,0,0.0,24,24.0,140,140.0
11794,11794,2021-11-12 17:45:00,11,12,12,24,24.54736328125,25,25.21057510375977,26,26.48552131652832,27,27.18816375732422,25,25.91126823425293,0,0.0,24,24.0,140,140.0
11795,11795,2021-11-15 08:35:00,11,15,3,22,22.033376693725582,22,22.51972389221192,20,20.43376922607422,23,23.27770233154297,21,21.643966674804688,0,0.0,24,24.0,140,140.0
11796,11796,2021-11-15 08:40:00,11,15,3,22,22.056781768798828,22,22.33365058898925,20,20.502391815185547,23,23.29705810546875,21,21.522947311401367,0,0.0,24,24.0,140,140.0
11797,11797,2021-11-15 08:45:00,11,15,3,22,22.0664176940918,22,22.35845375061035,23,23.544532775878903,23,23.864606857299805,23,23.62213516235352,0,0.0,24,24.0,140,140.0
11798,11798,2021-11-15 08:50:00,11,15,3,22,22.067794799804688,22,22.36120986938477,23,23.73005485534668,24,24.27524185180664,23,23.752309799194336,0,0.0,24,24.0,140,140.0
11799,11799,2021-11-15 08:55:00,11,15,3,22,22.071924209594727,22,22.369478225708008,23,23.839502334594727,24,24.48920631408692,23,23.8479118347168,0,0.0,24,24.0,140,140.0
11800,11800,2021-11-15 09:00:00,11,15,4,22,22.078807830810547,22,22.39152717590332,23,23.843658447265625,24,24.618532180786133,23,23.842369079589844,0,0.0,24,24.0,140,140.0
11801,11801,2021-11-15 09:05:00,11,15,4,22,22.085693359375,22,22.414958953857425,23,23.856130599975582,24,24.715930938720703,23,23.8479118347168,0,0.0,24,24.0,140,140.0
11802,11802,2021-11-15 09:10:00,11,15,4,22,22.09395408630371,22,22.441146850585938,23,23.89909553527832,24,24.80223846435547,23,23.900577545166016,0,0.0,24,24.0,140,140.0
11803,11803,2021-11-15 09:15:00,11,15,4,22,22.09946250915528,22,22.46044540405273,23,23.968412399291992,24,24.93317413330078,23,23.953258514404297,0,0.0,24,24.0,140,140.0
11804,11804,2021-11-15 09:20:00,11,15,4,22,22.104969024658203,22,22.471471786499023,24,24.029430389404297,25,25.05722999572754,24,24.02398109436035,0,0.5539865493774414,24,24.0,140,140.0
11805,11805,2021-11-15 09:25:00,11,15,4,22,22.111852645874023,22,22.482500076293945,24,24.107112884521484,25,25.15904998779297,24,24.103052139282227,9,9.34457778930664,24,24.0,140,140.0
11806,11806,2021-11-15 09:30:00,11,15,4,22,22.11598396301269,22,22.478364944458008,24,24.17094612121582,25,25.272096633911133,24,24.164108276367188,29,29.2434196472168,24,24.0,140,140.0
11807,11807,2021-11-15 09:35:00,11,15,4,22,22.120115280151367,22,22.494909286499023,24,24.21119880676269,25,25.3544864654541,24,24.20019721984864,56,56.94241714477539,24,24.0,140,140.0
11808,11808,2021-11-15 09:40:00,11,15,4,22,22.11874008178711,22,22.5169677734375,24,24.25423622131348,25,25.420146942138672,24,24.2335147857666,90,90.25212860107422,24,24.0,140,140.0
11809,11809,2021-11-15 09:45:00,11,15,4,22,22.117361068725582,22,22.53627014160156,24,24.27923011779785,25,25.45648193359375,24,24.26544952392578,100,100.0,24,24.0,140,140.0
11810,11810,2021-11-15 09:50:00,11,15,4,22,22.117361068725582,22,22.55281639099121,24,24.30422592163086,25,25.52777671813965,24,24.280723571777344,100,100.0,24,24.0,140,140.0
11811,11811,2021-11-15 09:55:00,11,15,4,22,22.120115280151367,22,22.572120666503903,24,24.341726303100582,25,25.59210777282715,24,24.318220138549805,100,100.0,24,24.0,140,140.0
11812,11812,2021-11-15 10:00:00,11,15,5,22,22.12149238586425,22,22.587289810180664,24,24.387571334838867,25,25.610294342041016,24,24.365447998046875,100,100.0,24,24.0,140,140.0
11813,11813,2021-11-15 10:05:00,11,15,5,22,22.12562370300293,22,22.59970092773437,24,24.432035446166992,25,25.691452026367188,24,24.41268920898437,100,100.0,24,24.0,140,140.0
11814,11814,2021-11-15 10:10:00,11,15,5,22,22.12975311279297,22,22.61349296569824,24,24.47929000854492,25,25.779653549194336,24,24.452991485595703,100,100.0,24,24.0,140,140.0
11815,11815,2021-11-15 10:15:00,11,15,5,22,22.13388633728028,22,22.621767044067383,24,24.49458122253418,25,25.83988380432129,24,24.472448348999023,100,100.0,24,24.0,140,140.0
11816,11816,2021-11-15 10:20:00,11,15,5,22,22.139392852783203,22,22.634180068969727,24,24.547412872314453,25,25.90013694763184,24,24.52110481262207,100,100.0,24,24.0,140,140.0
11817,11817,2021-11-15 10:25:00,11,15,5,22,22.143526077270508,22,22.639698028564453,24,24.57800674438477,25,25.904342651367188,24,24.55308532714844,100,100.0,24,24.0,140,140.0
11818,11818,2021-11-15 10:30:00,11,15,5,22,22.146278381347656,22,22.65073204040528,24,24.59886741638184,25,25.956205368041992,24,24.56977272033692,100,100.0,24,24.0,140,140.0
11819,11819,2021-11-15 10:35:00,11,15,5,22,22.15316390991211,22,22.661767959594727,24,24.64894676208496,26,26.03894805908203,24,24.618452072143555,100,100.0,24,24.0,140,140.0
11820,11820,2021-11-15 10:40:00,11,15,5,22,22.162805557250977,22,22.672801971435547,24,24.662860870361328,26,26.067005157470703,24,24.632362365722656,100,100.0,24,24.0,140,140.0
11821,11821,2021-11-15 10:45:00,11,15,5,22,22.17244529724121,22,22.685216903686523,24,24.67399024963379,26,26.117521286010746,24,24.63514709472656,100,100.0,24,24.0,140,140.0
11822,11822,2021-11-15 10:50:00,11,15,5,22,22.179330825805664,22,22.697633743286133,24,24.67259979248047,26,26.110504150390625,24,24.637928009033203,100,100.0,24,24.0,140,140.0
11823,11823,2021-11-15 10:55:00,11,15,5,22,22.1889705657959,22,22.70452880859375,24,24.73104858398437,26,26.06420135498047,24,24.6977596282959,0,0.0,24,24.0,140,140.0
11824,11824,2021-11-15 11:00:00,11,15,6,22,22.19585609436035,22,22.71832656860352,24,24.74775123596192,26,26.24108123779297,24,24.71863555908203,86,86.758056640625,24,24.0,140,140.0
11825,11825,2021-11-15 11:05:00,11,15,6,22,22.19861221313477,22,22.7293643951416,24,24.803438186645508,26,26.291656494140625,24,24.770137786865234,100,100.0,24,24.0,140,140.0
11826,11826,2021-11-15 11:10:00,11,15,6,22,22.20687484741211,22,22.73764038085937,24,24.86889266967773,26,26.352088928222656,24,24.83836555480957,100,100.0,24,24.0,140,140.0
11827,11827,2021-11-15 11:15:00,11,15,6,22,22.217893600463867,22,22.74730110168457,24,24.88839530944824,26,26.385831832885746,24,24.857866287231445,100,100.0,24,24.0,140,140.0
11828,11828,2021-11-15 11:20:00,11,15,6,22,22.226158142089844,22,22.755578994750977,24,24.9065055847168,26,26.39004898071289,24,24.87457847595215,100,100.0,24,24.0,140,140.0
11829,11829,2021-11-15 11:25:00,11,15,6,22,22.237178802490234,22,22.772136688232425,24,24.91765213012696,26,26.419580459594727,24,24.880151748657227,100,100.0,24,24.0,140,140.0
11830,11830,2021-11-15 11:30:00,11,15,6,22,22.2468204498291,22,22.78317642211914,24,24.92043685913086,26,26.412548065185547,24,24.887115478515625,100,100.0,24,24.0,140,140.0
11831,11831,2021-11-15 11:35:00,11,15,6,22,22.253705978393555,22,22.78593635559082,24,24.94969940185547,26,26.467405319213867,24,24.91358757019043,100,100.0,24,24.0,140,140.0
11832,11832,2021-11-15 11:40:00,11,15,6,22,22.26472854614257,22,22.754199981689453,24,24.95805931091309,26,26.494138717651367,24,24.92055320739746,100,100.0,24,24.0,140,140.0
11833,11833,2021-11-15 11:45:00,11,15,6,22,22.27850341796875,22,22.721086502075195,24,24.97757148742676,26,26.5053939819336,24,24.93866729736328,100,100.0,24,24.0,140,140.0
11834,11834,2021-11-15 11:50:00,11,15,6,22,22.286767959594727,22,22.674182891845703,24,24.97478485107422,26,26.52650451660156,24,24.93587875366211,100,100.0,24,24.0,140,140.0
11835,11835,2021-11-15 11:55:00,11,15,6,22,22.30054473876953,22,22.62728309631348,25,25.005447387695312,26,26.547616958618164,24,24.965145111083984,100,100.0,24,24.0,140,140.0
11836,11836,2021-11-15 12:00:00,11,15,7,22,22.311567306518555,22,22.57625770568848,25,25.10305404663086,26,26.62364959716797,25,25.057147979736328,100,100.0,24,24.0,140,140.0
11837,11837,2021-11-15 12:05:00,11,15,7,22,22.319833755493164,22,22.62452507019043,25,25.13095092773437,26,26.64618682861328,25,25.08224868774414,100,100.0,24,24.0,140,140.0
11838,11838,2021-11-15 12:10:00,11,15,7,22,22.330856323242188,22,22.75971794128418,25,25.144899368286133,26,26.66168212890625,25,25.104564666748047,100,100.0,24,24.0,140,140.0
11839,11839,2021-11-15 12:15:00,11,15,7,22,22.34325790405273,22,22.970911026000977,25,25.1225814819336,26,26.65886306762696,25,25.083642959594727,100,100.0,24,24.0,140,140.0
11840,11840,2021-11-15 12:20:00,11,15,7,22,22.35703659057617,23,23.254138946533203,25,25.12955474853516,26,26.65041160583496,25,25.08782768249512,100,100.0,24,24.0,140,140.0
11841,11841,2021-11-15 12:25:00,11,15,7,22,22.37632751464844,23,23.511388778686523,25,25.13095092773437,26,26.64055061340332,25,25.096195220947266,100,100.0,24,24.0,140,140.0
11842,11842,2021-11-15 12:30:00,11,15,7,22,22.44110107421875,23,23.69135093688965,25,25.14908599853516,26,26.674362182617188,25,25.11153793334961,100,100.0,24,24.0,140,140.0
11843,11843,2021-11-15 12:35:00,11,15,7,22,22.5334587097168,23,23.779998779296875,25,25.14629554748535,26,26.705358505249023,25,25.10735321044922,100,100.0,24,24.0,140,140.0
11844,11844,2021-11-15 12:40:00,11,15,7,22,22.62584686279297,23,23.872840881347656,25,25.160245895385746,26,26.72649955749512,25,25.117116928100582,100,100.0,24,24.0,140,140.0
11845,11845,2021-11-15 12:45:00,11,15,7,22,22.73481559753418,23,23.893630981445312,25,25.137924194335938,26,26.744823455810547,25,25.092012405395508,100,100.0,24,24.0,140,140.0
11846,11846,2021-11-15 12:50:00,11,15,7,22,22.832788467407227,24,24.00316047668457,25,25.19373321533203,26,26.81955337524414,25,25.15338706970215,100,100.0,24,24.0,140,140.0
11847,11847,2021-11-15 12:55:00,11,15,7,22,22.932172775268555,24,24.04060745239257,25,25.217458724975582,26,26.832246780395508,25,25.181291580200195,100,100.0,24,24.0,140,140.0
11848,11848,2021-11-15 13:00:00,11,15,8,23,23.02606773376465,24,24.075284957885746,25,25.23699951171875,26,26.88867950439453,25,25.19524574279785,100,100.0,24,24.0,140,140.0
11849,11849,2021-11-15 13:05:00,11,15,8,23,23.10756492614746,24,24.13217163085937,25,25.256542205810547,26,26.908435821533203,25,25.21059799194336,100,100.0,24,24.0,140,140.0
11850,11850,2021-11-15 13:10:00,11,15,8,23,23.18770408630371,24,24.17658042907715,25,25.239789962768555,26,26.91690254211425,25,25.19384956359864,100,100.0,24,24.0,140,140.0
11851,11851,2021-11-15 13:15:00,11,15,8,23,23.260955810546875,24,24.205730438232425,25,25.26910400390625,26,26.96631050109864,25,25.22315788269043,100,100.0,24,24.0,140,140.0
11852,11852,2021-11-15 13:20:00,11,15,8,23,23.321786880493164,24,24.222387313842773,25,25.284461975097656,26,26.973369598388672,25,25.238510131835938,100,100.0,24,24.0,140,140.0
11853,11853,2021-11-15 13:25:00,11,15,8,23,23.388160705566406,24,24.28209114074707,25,25.28027534484864,26,26.96631050109864,25,25.234325408935547,100,100.0,24,24.0,140,140.0
11854,11854,2021-11-15 13:30:00,11,15,8,23,23.439340591430664,24,24.31403541564941,25,25.28167152404785,26,26.984664916992188,25,25.23711585998535,100,100.0,24,24.0,140,140.0
11855,11855,2021-11-15 13:35:00,11,15,8,23,23.486377716064453,24,24.336257934570312,25,25.29423713684082,26,26.9860782623291,25,25.24967765808105,100,100.0,24,24.0,140,140.0
11856,11856,2021-11-15 13:40:00,11,15,8,23,23.52650451660156,24,24.37098693847656,25,25.28027534484864,26,26.967723846435547,25,25.238510131835938,100,100.0,24,24.0,140,140.0
11857,11857,2021-11-15 13:45:00,11,15,8,23,23.56386947631836,24,24.37515449523925,25,25.29423713684082,27,27.041162490844727,25,25.24828338623047,100,100.0,24,24.0,140,140.0
11858,11858,2021-11-15 13:50:00,11,15,8,23,23.595706939697266,24,24.41266822814941,25,25.30401039123535,27,27.04398727416992,25,25.26084518432617,100,100.0,24,24.0,140,140.0
11859,11859,2021-11-15 13:55:00,11,15,8,23,23.62477684020996,24,24.418228149414062,25,25.317975997924805,27,27.032686233520508,25,25.280391693115234,100,100.0,24,24.0,140,140.0
11860,11860,2021-11-15 14:00:00,11,15,9,23,23.65108108520508,24,24.446022033691406,25,25.323562622070312,27,27.07648468017578,25,25.280391693115234,100,100.0,24,24.0,140,140.0
11861,11861,2021-11-15 14:05:00,11,15,9,23,23.671850204467773,24,24.45853042602539,25,25.34730339050293,27,27.075071334838867,25,25.306921005249023,100,100.0,24,24.0,140,140.0
11862,11862,2021-11-15 14:10:00,11,15,9,23,23.69123649597168,24,24.48076820373535,25,25.36825561523437,27,27.08496284484864,25,25.32646942138672,100,100.0,24,24.0,140,140.0
11863,11863,2021-11-15 14:15:00,11,15,9,23,23.70785522460937,24,24.49744987487793,25,25.3696517944336,27,27.120296478271484,25,25.32088661193848,100,100.0,24,24.0,140,140.0
11864,11864,2021-11-15 14:20:00,11,15,9,23,23.72308921813965,24,24.53081703186035,25,25.39899063110352,27,27.11181640625,25,25.35859489440918,100,100.0,24,24.0,140,140.0
11865,11865,2021-11-15 14:25:00,11,15,9,23,23.7410945892334,24,24.54889297485352,25,25.41715431213379,27,27.11605453491211,25,25.375356674194336,100,100.0,24,24.0,140,140.0
11866,11866,2021-11-15 14:30:00,11,15,9,23,23.756332397460938,24,24.55167579650879,25,25.41855239868164,27,27.148569107055664,25,25.376754760742188,100,100.0,24,24.0,140,140.0
11867,11867,2021-11-15 14:35:00,11,15,9,23,23.771568298339844,24,24.590612411499023,25,25.426937103271484,27,27.15281105041504,25,25.390724182128903,100,100.0,24,24.0,140,140.0
11868,11868,2021-11-15 14:40:00,11,15,9,23,23.78957939147949,24,24.590612411499023,25,25.449296951293945,27,27.189577102661133,25,25.41168212890625,100,100.0,24,24.0,140,140.0
11869,11869,2021-11-15 14:45:00,11,15,9,23,23.80897521972656,24,24.60452079772949,25,25.47026252746582,27,27.168363571166992,25,25.43404006958008,100,100.0,24,24.0,140,140.0
11870,11870,2021-11-15 14:50:00,11,15,9,23,23.825603485107425,24,24.64208030700684,25,25.48004531860352,27,27.186748504638672,25,25.44102668762207,100,100.0,24,24.0,140,140.0
11871,11871,2021-11-15 14:55:00,11,15,9,23,23.84638786315918,24,24.67547416687012,25,25.47445297241211,27,27.199478149414062,25,25.432641983032227,100,100.0,24,24.0,140,140.0
11872,11872,2021-11-15 15:00:00,11,15,10,23,23.864404678344727,24,24.669906616210938,25,25.48563575744629,27,27.217866897583008,25,25.445219039916992,100,100.0,24,24.0,140,140.0
11873,11873,2021-11-15 15:05:00,11,15,10,23,23.88242149353028,24,24.68660354614257,25,25.516393661499023,27,27.25323486328125,25,25.47736549377441,100,100.0,24,24.0,140,140.0
11874,11874,2021-11-15 15:10:00,11,15,10,23,23.897666931152344,24,24.696346282958984,25,25.528976440429688,27,27.227767944335938,25,25.488550186157227,100,100.0,24,24.0,140,140.0
11875,11875,2021-11-15 15:15:00,11,15,10,23,23.9143009185791,24,24.71304512023925,25,25.517791748046875,27,27.2447452545166,25,25.47317314147949,100,100.0,24,24.0,140,140.0
11876,11876,2021-11-15 15:20:00,11,15,10,23,23.92816162109375,24,24.726964950561523,25,25.52058792114257,27,27.186748504638672,25,25.48575210571289,100,100.0,24,24.0,140,140.0
11877,11877,2021-11-15 15:25:00,11,15,10,23,23.94341278076172,24,24.733922958374023,25,25.52338409423828,27,27.172607421875,25,25.48715209960937,100,100.0,24,24.0,140,140.0
11878,11878,2021-11-15 15:30:00,11,15,10,23,23.9614372253418,24,24.74227333068848,25,25.52758026123047,27,27.207963943481445,25,25.48435401916504,100,100.0,24,24.0,140,140.0
11879,11879,2021-11-15 15:35:00,11,15,10,23,23.98084831237793,24,24.750627517700195,25,25.528976440429688,27,27.21079444885254,25,25.489946365356445,100,100.0,24,24.0,140,140.0
11880,11880,2021-11-15 15:40:00,11,15,10,24,24.00026130676269,24,24.760372161865234,25,25.528976440429688,27,27.189577102661133,25,25.494138717651367,100,100.0,24,24.0,140,140.0
11881,11881,2021-11-15 15:45:00,11,15,10,24,24.025224685668945,24,24.791000366210938,25,25.54575729370117,27,27.213623046875,25,25.50392723083496,100,100.0,24,24.0,140,140.0
11882,11882,2021-11-15 15:50:00,11,15,10,24,24.051576614379883,24,24.799352645874023,25,25.56393814086914,27,27.22493934631348,25,25.523500442504883,100,100.0,24,24.0,140,140.0
11883,11883,2021-11-15 15:55:00,11,15,10,24,24.079320907592773,24,24.806316375732425,25,25.566734313964844,27,27.227767944335938,25,25.52769470214844,100,100.0,24,24.0,140,140.0
11884,11884,2021-11-15 16:00:00,11,15,11,23,23.94341278076172,24,24.70747947692871,25,25.56813240051269,27,27.056703567504883,25,25.52909278869629,100,100.0,24,24.0,140,140.0
11885,11885,2021-11-15 16:05:00,11,15,11,20,20.907421112060547,21,21.29475784301757,25,25.467464447021484,24,24.64913558959961,25,25.422861099243164,100,100.0,24,24.0,120,120.0
11886,11886,2021-11-15 16:10:00,11,15,11,16,16.284116744995117,16,16.120573043823242,25,25.06958198547364,20,20.629844665527344,24,24.987443923950195,100,100.0,24,24.0,120,120.0
11887,11887,2021-11-15 16:15:00,11,15,11,13,13.60545539855957,13,13.148269653320312,24,24.48207092285156,18,18.229888916015625,24,24.37100601196289,100,100.0,24,24.0,120,120.0
11888,11888,2021-11-15 16:20:00,11,15,11,11,11.097259521484377,10,10.410165786743164,23,23.871376037597656,16,16.05083465576172,23,23.752309799194336,92,92.57463073730467,24,24.0,120,120.0
11889,11889,2021-11-15 16:25:00,11,15,11,14,14.607179641723633,9,9.307910919189451,23,23.451828002929688,18,18.90781593322754,23,23.327428817749023,17,17.068309783935547,24,24.0,120,120.0
11890,11890,2021-11-15 16:30:00,11,15,11,15,15.428421020507812,9,9.831805229187012,23,23.73005485534668,25,25.04747009277344,23,23.68998336791992,0,0.0,24,24.0,120,120.0
11891,11891,2021-11-15 16:35:00,11,15,11,15,15.762739181518556,10,10.139337539672852,24,24.16400718688965,25,25.67325782775879,24,24.158559799194336,4,4.9634199142456055,24,24.0,120,120.0
11892,11892,2021-11-15 16:40:00,11,15,11,18,18.577896118164062,6,6.981256484985352,24,24.25007057189941,21,21.615053176879883,24,24.2335147857666,40,40.107398986816406,24,24.0,120,120.0
11893,11893,2021-11-15 16:45:00,11,15,11,11,11.8200101852417,5,5.919609546661377,23,23.759143829345703,15,15.665620803833008,23,23.67751884460449,37,37.5813102722168,24,24.0,120,120.0
11894,11894,2021-11-15 16:50:00,11,15,11,14,14.36837387084961,6,6.372890949249268,23,23.680200576782227,24,24.59349250793457,23,23.60828971862793,15,15.21657943725586,20,20.0,120,120.0
11895,11895,2021-11-15 16:55:00,11,15,11,12,12.993149757385254,12,12.526881217956545,23,23.561140060424805,17,17.358997344970703,23,23.482345581054688,100,100.0,20,20.0,120,120.0
11896,11896,2021-11-15 17:00:00,11,15,12,15,15.500296592712402,15,15.533819198608398,23,23.27757835388184,19,19.35917091369629,23,23.19610023498535,100,100.0,20,20.0,120,120.0
11897,11897,2021-11-15 17:05:00,11,15,12,17,17.31481170654297,17,17.68931007385254,23,23.255460739135746,20,20.71772003173828,23,23.2154483795166,0,0.0,20,20.0,120,120.0
11898,11898,2021-11-15 17:10:00,11,15,12,17,17.515424728393555,18,18.00653839111328,22,22.778993606567383,20,20.629844665527344,23,23.352319717407227,0,0.0,20,20.0,120,120.0
11899,11899,2021-11-15 17:15:00,11,15,12,17,17.614330291748047,17,17.924156188964844,22,22.35429573059082,20,20.7314510345459,23,23.48373031616211,0,0.0,20,20.0,120,120.0
11900,11900,2021-11-15 17:20:00,11,15,12,17,17.662403106689453,17,17.852750778198242,22,22.17934226989746,20,20.88251495361328,23,23.539081573486328,0,0.0,20,20.0,120,120.0
11901,11901,2021-11-15 17:25:00,11,15,12,17,17.71321678161621,17,17.82528305053711,22,22.11323928833008,21,21.04872703552246,23,23.566762924194336,0,0.0,20,20.0,120,120.0
11902,11902,2021-11-15 17:30:00,11,15,12,17,17.754417419433594,17,17.841764450073242,22,22.131141662597656,21,21.214984893798828,23,23.5833740234375,0,0.0,20,20.0,120,120.0
11903,11903,2021-11-15 17:35:00,11,15,12,17,17.791492462158203,17,17.858243942260742,22,22.200000762939453,21,21.38817024230957,23,23.620750427246094,0,0.0,20,20.0,120,120.0
11904,11904,2021-11-15 17:40:00,11,15,12,17,17.83131217956543,17,17.878841400146484,22,22.290916442871094,21,21.55729103088379,23,23.67613410949707,0,0.0,20,20.0,120,120.0
11905,11905,2021-11-15 17:45:00,11,15,12,17,17.8697566986084,17,17.90904998779297,22,22.392879486083984,21,21.722347259521484,23,23.74815368652344,0,0.0,20,20.0,120,120.0
11906,11906,2021-11-15 17:50:00,11,15,12,17,17.912317276000977,17,17.929649353027344,22,22.482471466064453,21,21.880590438842773,23,23.786941528320312,0,0.0,20,20.0,120,120.0
